fast_threshold,response_cutoff,max_keypoints,n_bins_x,n_bins_y,n_threshold_levels,threshold_max,n_dist_bits,dist_max_m,n_aruco_bins,angular_dead_zone,n_inputs,decay,threshold,reset,lr_shift,w_init,t_pre,t_post,tau_e_shift,dw_pos,dw_neg,w_min,w_max,mode,dopamine_correct_shift,dopamine_wrong_shift,mean_train_acc,std_train_acc,mean_test_acc,std_test_acc
20,0.0,500,8,6,10,100,3,2.0,5,0.15,56,192,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.4339403973509933,0.030114054451802735,0.34168956043956045,0.01751373626373623
20,0.0,500,8,6,10,100,3,2.0,5,0.15,56,192,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.6288079470198675,0.014827078734363563,0.348282967032967,0.01174450549450548
20,0.0,500,8,6,10,100,3,2.0,5,0.15,56,192,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.2416850625459897,0.009197939661515789,0.4258928571428572,0.02987637362637363
20,0.0,500,8,6,10,100,3,2.0,5,0.15,56,192,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.37847682119205295,0.013612950699043475,0.38035714285714284,0.05137362637362641
20,0.0,500,8,6,10,100,3,2.0,5,0.15,56,256,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.36567328918322295,0.07174392935982346,0.3688186813186813,0.04120879120879123
20,0.0,500,8,6,10,100,3,2.0,5,0.15,56,256,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.48176968359087563,0.1607615894039735,0.3916208791208791,0.05892857142857144
20,0.0,500,8,6,10,100,3,2.0,5,0.15,56,256,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.5251655629139073,0.24591611479028688,0.3481456043956043,0.014217032967032972
20,0.0,500,8,6,10,100,3,2.0,5,0.15,56,256,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.2678440029433407,0.008204562178072028,0.3928571428571429,0.0027472527472527375
20,0.0,500,8,6,10,100,4,1.0,3,0.15,55,128,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.5565121412803533,0.1266740250183959,0.37912087912087916,0.006181318681318659
20,0.0,500,8,6,10,100,4,1.0,3,0.15,55,128,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.6232155997056659,0.07479764532744654,0.3624313186813187,0.016964285714285793
20,0.0,500,8,6,10,100,4,1.0,3,0.15,55,128,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.24444444444444446,0.01869021339220013,0.3539148351648351,0.022458791208791185
20,0.0,500,8,6,10,100,4,1.0,3,0.15,55,128,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.5345658572479765,0.012564385577630621,0.3817307692307693,0.003021978021978039
20,0.0,500,8,6,10,100,4,1.0,3,0.15,55,192,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.36650110375275935,0.07330757910228106,0.384065934065934,0.0692307692307692
20,0.0,500,8,6,10,100,4,1.0,3,0.15,55,192,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.4948859455481973,0.007284768211920617,0.38454670329670326,0.007760989010989067
20,0.0,500,8,6,10,100,4,1.0,3,0.15,55,192,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.309308314937454,0.07321559970566592,0.3981456043956044,0.008997252747252743
20,0.0,500,8,6,10,100,4,1.0,3,0.15,55,192,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.32030905077262695,0.013833701250919844,0.3628434065934066,0.04924450549450554
20,0.0,500,8,6,10,100,4,1.0,3,0.15,55,256,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.42062178072111844,0.015470934510669582,0.360989010989011,0.008928571428571508
20,0.0,500,8,6,10,100,4,1.0,3,0.15,55,256,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.4779617365710081,0.09621044885945546,0.3259615384615384,0.016758241758241782
20,0.0,500,8,6,10,100,4,1.0,3,0.15,55,256,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.28658940397350996,0.05034952170713761,0.44127747252747257,0.03303571428571428
20,0.0,500,8,6,10,100,4,1.0,3,0.15,55,256,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.3460632818248712,0.01611479028697574,0.35171703296703294,0.0383928571428572
20,0.0,500,8,6,10,100,4,1.0,5,0.15,57,128,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.34968727005150846,0.05642016188373805,0.38928571428571435,0.009478021978021972
20,0.0,500,8,6,10,100,4,1.0,5,0.15,57,128,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.6835908756438558,0.06611479028697581,0.36071428571428565,0.0005494505494505475
20,0.0,500,8,6,10,100,4,1.0,5,0.15,57,128,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.24652317880794705,0.02054819720382635,0.4048076923076923,0.012499999999999983
20,0.0,500,8,6,10,100,4,1.0,5,0.15,57,128,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.5318248712288447,0.05305371596762326,0.32534340659340655,0.005975274725274732
20,0.0,500,8,6,10,100,4,1.0,5,0.15,57,192,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.35069904341427516,0.05091979396615152,0.3890796703296704,0.01037087912087914
20,0.0,500,8,6,10,100,4,1.0,5,0.15,57,192,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.5900478292862399,0.005095658572479733,0.3403846153846153,0.01510989010989014
20,0.0,500,8,6,10,100,4,1.0,5,0.15,57,192,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.3205665930831493,0.0836276674025018,0.3622252747252747,0.041620879120879195
20,0.0,500,8,6,10,100,4,1.0,5,0.15,57,192,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.3603384841795437,0.024981604120676987,0.37809065934065933,0.014903846153846212
20,0.0,500,8,6,10,100,4,1.0,5,0.15,57,256,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.4396063281824871,0.005794701986754913,0.3758241758241758,0.01236263736263743
20,0.0,500,8,6,10,100,4,1.0,5,0.15,57,256,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.5705114054451803,0.013042678440029432,0.3493131868131868,0.02115384615384619
20,0.0,500,8,6,10,100,4,1.0,5,0.15,57,256,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.27209345106696103,0.05020235467255335,0.4188186813186814,0.0060439560439560225
20,0.0,500,8,6,10,100,4,1.0,5,0.15,57,256,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.37084253127299477,0.007229580573951455,0.3138736263736263,0.004807692307692291
20,0.0,500,8,6,10,100,4,2.0,3,0.15,55,128,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.30561074319352455,0.057671081677704156,0.3605769230769231,0.0258241758241759
20,0.0,500,8,6,10,100,4,2.0,3,0.15,55,128,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.6242825607064018,0.009786607799852798,0.360576923076923,0.0005494505494505475
20,0.0,500,8,6,10,100,4,2.0,3,0.15,55,128,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.32634289919058135,0.041022810890360556,0.38118131868131866,0.018681318681318754
20,0.0,500,8,6,10,100,4,2.0,3,0.15,55,128,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.5236938925680648,0.018248712288447377,0.419162087912088,0.0017170329670329332
20,0.0,500,8,6,10,100,4,2.0,3,0.15,55,192,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.2589771891096394,0.03922001471670346,0.3793269230769232,0.005288461538461547
20,0.0,500,8,6,10,100,4,2.0,3,0.15,55,192,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.7973509933774835,0.003789551140544467,0.365315934065934,0.0013049450549450503
20,0.0,500,8,6,10,100,4,2.0,3,0.15,55,192,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.24793966151582045,0.0008462104488594635,0.41552197802197804,0.028571428571428525
20,0.0,500,8,6,10,100,4,2.0,3,0.15,55,192,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.33107064017660043,0.006493745401030093,0.38489010989010985,0.019505494505494575
20,0.0,500,8,6,10,100,4,2.0,3,0.15,55,256,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.5580573951434878,0.17880794701986755,0.34004120879120875,0.010233516483516447
20,0.0,500,8,6,10,100,4,2.0,3,0.15,55,256,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.5585724797645328,0.026342899190581193,0.4241071428571429,0.0021291208791208993
20,0.0,500,8,6,10,100,4,2.0,3,0.15,55,256,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.3399006622516556,0.05053348050036796,0.40748626373626373,0.0051510989010989106
20,0.0,500,8,6,10,100,4,2.0,3,0.15,55,256,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.37921265636497425,0.013465783664459163,0.32719780219780215,0.006456043956043933
20,0.0,500,8,6,10,100,4,2.0,5,0.15,57,128,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.5038815305371597,0.239532744665195,0.3785027472527473,0.012156593406593419
20,0.0,500,8,6,10,100,4,2.0,5,0.15,57,128,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.7277225901398088,0.008296541574687344,0.3601648351648351,0.00027472527472527375
20,0.0,500,8,6,10,100,4,2.0,5,0.15,57,128,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.2239330389992641,0.020658572479764506,0.34725274725274724,0.017307692307692274
20,0.0,500,8,6,10,100,4,2.0,5,0.15,57,128,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.5202538631346579,0.020143487858719666,0.3479395604395604,0.01222527472527471
20,0.0,500,8,6,10,100,4,2.0,5,0.15,57,192,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.4789183222958058,0.05761589403973502,0.3813873626373627,0.00844780219780214
20,0.0,500,8,6,10,100,4,2.0,5,0.15,57,192,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.7704930095658573,0.008646063281824823,0.36627747252747245,0.001304945054945078
20,0.0,500,8,6,10,100,4,2.0,5,0.15,57,192,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.3349153789551141,0.06688741721854297,0.397184065934066,0.016414835164835162
20,0.0,500,8,6,10,100,4,2.0,5,0.15,57,192,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.4511773362766741,0.022111846946284125,0.31600274725274724,0.09622252747252745
20,0.0,500,8,6,10,100,4,2.0,5,0.15,57,256,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.40020235467255333,0.04884105960264906,0.34114010989010984,0.005013736263736246
20,0.0,500,8,6,10,100,4,2.0,5,0.15,57,256,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.6414643119941134,0.01523178807947001,0.36064560439560434,0.001717032967032961
20,0.0,500,8,6,10,100,4,2.0,5,0.15,57,256,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.2642384105960265,0.03550404709345112,0.42712912087912086,0.03289835164835159
20,0.0,500,8,6,10,100,4,2.0,5,0.15,57,256,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.38474981604120684,0.08313097866077998,0.3337225274725274,0.01476648351648352
20,0.0,500,8,6,10,500,3,1.0,3,0.15,54,128,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.27424576894775565,0.043929359823399516,0.496978021978022,0.10686813186813182
20,0.0,500,8,6,10,500,3,1.0,3,0.15,54,128,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.24556659308314938,0.02032744665194995,0.5763736263736263,0.035164835164835095
20,0.0,500,8,6,10,500,3,1.0,3,0.15,54,128,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.23390360559234735,0.024742457689477568,0.5578296703296703,0.031181318681318626
20,0.0,500,8,6,10,500,3,1.0,3,0.15,54,128,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.23416114790286977,0.03246872700515083,0.5302197802197802,0.0027472527472527375
20,0.0,500,8,6,10,500,3,1.0,3,0.15,54,192,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.20956585724797644,0.0006990434142752217,0.6071428571428572,0.0
20,0.0,500,8,6,10,500,3,1.0,3,0.15,54,192,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.230242825607064,0.0029801324503310883,0.5384615384615385,0.0027472527472527375
20,0.0,500,8,6,10,500,3,1.0,3,0.15,54,192,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.22282928623988224,0.008480500367917573,0.5982829670329671,0.0033653846153846034
20,0.0,500,8,6,10,500,3,1.0,3,0.15,54,192,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.25840691685062545,0.05741353936718176,0.35851648351648346,0.17994505494505497
20,0.0,500,8,6,10,500,3,1.0,3,0.15,54,256,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.2444628403237675,0.02956217807211184,0.47802197802197804,0.12362637362637369
20,0.0,500,8,6,10,500,3,1.0,3,0.15,54,256,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.22472406181015453,0.001214128035320075,0.5741758241758242,0.03296703296703296
20,0.0,500,8,6,10,500,3,1.0,3,0.15,54,256,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.2763061074319352,0.04569536423841057,0.4491758241758242,0.08653846153846162
20,0.0,500,8,6,10,500,3,1.0,3,0.15,54,256,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.28208241353936714,0.07821927888153055,0.3942307692307693,0.146978021978022
20,0.0,500,8,6,10,500,3,1.0,5,0.15,56,128,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.21182855040470935,0.0064937454010301765,0.5371565934065936,0.004052197802197732
20,0.0,500,8,6,10,500,3,1.0,5,0.15,56,128,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.34328550404709346,0.07617733627667406,0.5067307692307692,0.11112637362637351
20,0.0,500,8,6,10,500,3,1.0,5,0.15,56,128,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.23430831493745408,0.016574687270051527,0.5682005494505495,0.030151098901098794
20,0.0,500,8,6,10,500,3,1.0,5,0.15,56,128,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.2320272259013981,0.026324503311258268,0.5150412087912088,0.020673076923077016
20,0.0,500,8,6,10,500,3,1.0,5,0.15,56,192,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.3084988962472406,0.007836644591611486,0.364217032967033,0.019024725274725346
20,0.0,500,8,6,10,500,3,1.0,5,0.15,56,192,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.28611111111111115,0.03596394407652692,0.5934065934065933,0.03846153846153838
20,0.0,500,8,6,10,500,3,1.0,5,0.15,56,192,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.2997792494481236,0.1068800588668138,0.4697802197802199,0.060439560439560475
20,0.0,500,8,6,10,500,3,1.0,5,0.15,56,192,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.26915011037527603,0.028899926416482716,0.5467032967032968,0.0
20,0.0,500,8,6,10,500,3,1.0,5,0.15,56,256,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.24072847682119203,0.025386313465783673,0.47527472527472525,0.13186813186813193
20,0.0,500,8,6,10,500,3,1.0,5,0.15,56,256,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.29497792494481245,0.03692052980132446,0.4024725274725275,0.157967032967033
20,0.0,500,8,6,10,500,3,1.0,5,0.15,56,256,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.23200883002207506,0.017255334805003658,0.543956043956044,0.0027472527472527375
20,0.0,500,8,6,10,500,3,1.0,5,0.15,56,256,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.2411331861662987,0.0015084621044885865,0.6167582417582418,0.006868131868131955
20,0.0,500,8,6,10,500,3,2.0,3,0.15,54,128,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.1873252391464312,0.002299484915379013,0.6043956043956045,0.0027472527472527375
20,0.0,500,8,6,10,500,3,2.0,3,0.15,54,128,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.5185062545989698,0.025423105224429643,0.11490384615384613,0.06545329670329668
20,0.0,500,8,6,10,500,3,2.0,3,0.15,54,128,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.19871228844738778,0.009197939661515858,0.6009615384615385,0.006181318681318659
20,0.0,500,8,6,10,500,3,2.0,3,0.15,54,128,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.26307947019867556,0.00031272994849157465,0.6114697802197802,0.003914835164835095
20,0.0,500,8,6,10,500,3,2.0,3,0.15,54,192,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.30745033112582776,0.00012877115526130356,0.35989010989010983,0.0
20,0.0,500,8,6,10,500,3,2.0,3,0.15,54,192,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.3106880058866814,0.08383002207505519,0.39010989010989017,0.2115384615384616
20,0.0,500,8,6,10,500,3,2.0,3,0.15,54,192,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.22919426048565125,0.000275938189845476,0.6071428571428572,0.0
20,0.0,500,8,6,10,500,3,2.0,3,0.15,54,192,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.33612950699043415,0.07354672553348052,0.3969780219780219,0.21840659340659338
20,0.0,500,8,6,10,500,3,2.0,3,0.15,54,256,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.2677704194260485,0.044518027961736525,0.4793956043956044,0.1277472527472528
20,0.0,500,8,6,10,500,3,2.0,3,0.15,54,256,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.29709345106696095,0.08697571743929353,0.2637362637362637,0.0934065934065934
20,0.0,500,8,6,10,500,3,2.0,3,0.15,54,256,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.22842163355408387,0.0031824871228844642,0.6043956043956045,0.0027472527472527375
20,0.0,500,8,6,10,500,3,2.0,3,0.15,54,256,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.37334437086092714,0.15366077998528332,0.32417582417582425,0.2774725274725275
20,0.0,500,8,6,10,500,3,2.0,5,0.15,56,128,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.2634473877851361,0.05932671081677707,0.47431318681318685,0.11442307692307702
20,0.0,500,8,6,10,500,3,2.0,5,0.15,56,128,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.38206401766004405,0.0019315673289183322,0.35989010989010983,0.0
20,0.0,500,8,6,10,500,3,2.0,5,0.15,56,128,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.34028697571743927,0.05290654893303892,0.33928571428571425,0.012362637362637374
20,0.0,500,8,6,10,500,3,2.0,5,0.15,56,128,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.3367549668874172,0.039477557027225885,0.37589285714285714,0.016002747252747307
20,0.0,500,8,6,10,500,3,2.0,5,0.15,56,192,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.2846394407652686,0.020805739514348748,0.34065934065934056,0.005494505494505503
20,0.0,500,8,6,10,500,3,2.0,5,0.15,56,192,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.2574503311258278,0.012969094922737234,0.6225961538461537,0.0017170329670330164
20,0.0,500,8,6,10,500,3,2.0,5,0.15,56,192,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.319186902133922,0.07588300220750553,0.4546703296703297,0.1030219780219781
20,0.0,500,8,6,10,500,3,2.0,5,0.15,56,192,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.34887785136129507,0.07117365710080942,0.4013049450549451,0.21174450549450544
20,0.0,500,8,6,10,500,3,2.0,5,0.15,56,256,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.26650110375275937,0.000496688741721818,0.3406593406593406,0.0
20,0.0,500,8,6,10,500,3,2.0,5,0.15,56,256,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.23730684326710821,0.006364974245768942,0.37637362637362626,0.0
20,0.0,500,8,6,10,500,3,2.0,5,0.15,56,256,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.30993377483443707,0.0019131714495952135,0.35439560439560436,0.0
20,0.0,500,8,6,10,500,3,2.0,5,0.15,56,256,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.25027593818984556,0.0006070640176600306,0.4917582417582418,0.120879120879121
20,0.0,500,8,6,10,500,4,1.0,3,0.15,55,128,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.2065857247976453,0.004598969830757957,0.6071428571428572,0.0
20,0.0,500,8,6,10,500,4,1.0,3,0.15,55,128,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.24793966151582048,0.016961000735835174,0.6043956043956045,0.0027472527472527375
20,0.0,500,8,6,10,500,4,1.0,3,0.15,55,128,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.1909124356144224,0.0016188373804267853,0.5919642857142857,0.0029532967032967483
20,0.0,500,8,6,10,500,4,1.0,3,0.15,55,128,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.22785136129506994,0.04437086092715237,0.6046703296703297,0.0030219780219780668
20,0.0,500,8,6,10,500,4,1.0,3,0.15,55,192,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.22141280353200882,0.008535688005886624,0.6016483516483517,0.0
20,0.0,500,8,6,10,500,4,1.0,3,0.15,55,192,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.22687637969094926,0.0007910228108903989,0.6071428571428572,0.0
20,0.0,500,8,6,10,500,4,1.0,3,0.15,55,192,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.229654157468727,0.0016924208977188993,0.6043956043956045,0.0027472527472527375
20,0.0,500,8,6,10,500,4,1.0,3,0.15,55,192,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.26486387049300963,0.007799852832965443,0.6153846153846153,0.0
20,0.0,500,8,6,10,500,4,1.0,3,0.15,55,256,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.3194260485651214,0.10938189845474612,0.4597527472527473,0.14739010989010995
20,0.0,500,8,6,10,500,4,1.0,3,0.15,55,256,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.2799116997792494,0.050919793966151594,0.5178571428571429,0.0837912087912088
20,0.0,500,8,6,10,500,4,1.0,3,0.15,55,256,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.1971486387049301,0.013042678440029473,0.6071428571428572,0.0
20,0.0,500,8,6,10,500,4,1.0,3,0.15,55,256,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.26891096394407643,0.002832965415746874,0.6153846153846153,0.0
20,0.0,500,8,6,10,500,4,1.0,5,0.15,57,128,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.31742089771891097,0.09843635025754228,0.47396978021978026,0.11737637362637371
20,0.0,500,8,6,10,500,4,1.0,5,0.15,57,128,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.27301324503311253,0.027097130242825576,0.6179945054945053,0.008379120879120905
20,0.0,500,8,6,10,500,4,1.0,5,0.15,57,128,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.32647167034584246,0.03430831493745404,0.3557005494505494,0.001717032967032961
20,0.0,500,8,6,10,500,4,1.0,5,0.15,57,128,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.24352465047829286,0.008314937454010282,0.6263736263736263,0.0
20,0.0,500,8,6,10,500,4,1.0,5,0.15,57,192,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.2124908020603385,0.012564385577630635,0.5953983516483518,0.006249999999999978
20,0.0,500,8,6,10,500,4,1.0,5,0.15,57,192,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.2519683590875644,0.0013428991905813925,0.5906593406593406,0.030219780219780168
20,0.0,500,8,6,10,500,4,1.0,5,0.15,57,192,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.256990434142752,0.065673289183223,0.48214285714285715,0.12500000000000006
20,0.0,500,8,6,10,500,4,1.0,5,0.15,57,192,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.2266740250183959,0.0023546725533480917,0.6167582417582418,0.004120879120878995
20,0.0,500,8,6,10,500,4,1.0,5,0.15,57,256,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.2647718910963944,0.051784400294334065,0.4766483516483517,0.12500000000000006
20,0.0,500,8,6,10,500,4,1.0,5,0.15,57,256,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.23535688005886685,0.007027225901398107,0.6167582417582418,0.004120879120878995
20,0.0,500,8,6,10,500,4,1.0,5,0.15,57,256,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.2878587196467991,0.005960264900662288,0.3475274725274725,0.009615384615384609
20,0.0,500,8,6,10,500,4,1.0,5,0.15,57,256,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.24015820456217812,0.0072295805739514,0.6112637362637363,0.009615384615384526
20,0.0,500,8,6,10,500,4,2.0,3,0.15,55,128,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.37069536423841054,0.03316777041942606,0.4835164835164835,0.12362637362637369
20,0.0,500,8,6,10,500,4,2.0,3,0.15,55,128,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.33546725533480504,0.0016188373804267853,0.6030219780219781,0.004120879120879162
20,0.0,500,8,6,10,500,4,2.0,3,0.15,55,128,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.2237674760853569,0.00919793966151583,0.5983516483516484,0.008791208791208815
20,0.0,500,8,6,10,500,4,2.0,3,0.15,55,128,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.2608719646799117,0.0005334805003678611,0.6150412087912087,0.0003434065934065367
20,0.0,500,8,6,10,500,4,2.0,3,0.15,55,192,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.21225165562913906,0.00022075055187636972,0.5947802197802199,0.0
20,0.0,500,8,6,10,500,4,2.0,3,0.15,55,192,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.3522810890360559,0.019205298013244998,0.48351648351648346,0.13186813186813184
20,0.0,500,8,6,10,500,4,2.0,3,0.15,55,192,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.22038263428991908,0.009529065489330413,0.6007554945054946,0.006387362637362615
20,0.0,500,8,6,10,500,4,2.0,3,0.15,55,192,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.23594554819720387,0.0009933774834437054,0.5302197802197802,0.08791208791208802
20,0.0,500,8,6,10,500,4,2.0,3,0.15,55,256,512,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.3063465783664459,9.197939661526044e-05,0.35989010989010983,0.0
20,0.0,500,8,6,10,500,4,2.0,3,0.15,55,256,512,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.36857983811626194,0.0015084621044886282,0.3516483516483516,0.0
20,0.0,500,8,6,10,500,4,2.0,3,0.15,55,256,1024,0,3,,2,3,4,64,8,8,255,rstdp,0,1,0.22560706401766,0.0004047093451067102,0.6071428571428572,0.0
20,0.0,500,8,6,10,500,4,2.0,3,0.15,55,256,1024,0,4,,2,3,4,64,8,8,255,rstdp,0,1,0.32086092715231784,0.05246504782928624,0.48351648351648346,0.13186813186813184
